Date,NDVI,sensor,region
29-Dec-21,-0.068,sl2,bb polygons
31-Dec-21,0.258,sl2,bb polygons
31-Dec-21,-0.301,sl2,bb polygons
31-Dec-21,0.027,sl2,bb polygons
8-Jan-22,-0.21,sl2,bb polygons
13-Jan-22,0.136,sl2,bb polygons
13-Jan-22,-0.23,sl2,bb polygons
13-Jan-22,-0.282,sl2,bb polygons
13-Jan-22,0.079,sl2,bb polygons
15-Jan-22,0.292,sl2,bb polygons
15-Jan-22,0.134,sl2,bb polygons
15-Jan-22,0.249,sl2,bb polygons
18-Jan-22,-0.215,sl2,bb polygons
18-Jan-22,0.188,sl2,bb polygons
20-Jan-22,-0.044,sl2,bb polygons
20-Jan-22,0.339,sl2,bb polygons
23-Jan-22,-0.017,sl2,bb polygons
23-Jan-22,0.21,sl2,bb polygons
25-Jan-22,0.135,sl2,bb polygons
30-Jan-22,-0.135,sl2,bb polygons
30-Jan-22,0.1,sl2,bb polygons
4-Feb-22,-0.134,sl2,bb polygons
9-Feb-22,0.095,sl2,bb polygons
9-Feb-22,-0.104,sl2,bb polygons
9-Feb-22,0.006,sl2,bb polygons
12-Feb-22,0.162,sl2,bb polygons
12-Feb-22,-0.006,sl2,bb polygons
12-Feb-22,-0.143,sl2,bb polygons
12-Feb-22,-0.001,sl2,bb polygons
14-Feb-22,0.18,sl2,bb polygons
22-Feb-22,0.092,sl2,bb polygons
27-Feb-22,0.138,sl2,bb polygons
1-Mar-22,0.207,sl2,bb polygons
1-Mar-22,-0.009,sl2,bb polygons
1-Mar-22,0.177,sl2,bb polygons
4-Mar-22,0.197,sl2,bb polygons
4-Mar-22,-0.023,sl2,bb polygons
4-Mar-22,0.002,sl2,bb polygons
4-Mar-22,0.176,sl2,bb polygons
9-Mar-22,0.188,sl2,bb polygons
9-Mar-22,-0.038,sl2,bb polygons
9-Mar-22,-0.012,sl2,bb polygons
9-Mar-22,0.163,sl2,bb polygons
11-Mar-22,0.198,sl2,bb polygons
14-Mar-22,-0.02,sl2,bb polygons
14-Mar-22,0.125,sl2,bb polygons
19-Mar-22,0.182,sl2,bb polygons
19-Mar-22,-0.006,sl2,bb polygons
19-Mar-22,0.092,sl2,bb polygons
19-Mar-22,0.161,sl2,bb polygons
21-Mar-22,0.186,sl2,bb polygons
21-Mar-22,0.207,sl2,bb polygons
21-Mar-22,0.172,sl2,bb polygons
24-Mar-22,0.184,sl2,bb polygons
24-Mar-22,0.036,sl2,bb polygons
24-Mar-22,0.171,sl2,bb polygons
24-Mar-22,0.162,sl2,bb polygons
26-Mar-22,0.17,sl2,bb polygons
26-Mar-22,0.201,sl2,bb polygons
26-Mar-22,0.168,sl2,bb polygons
29-Mar-22,0.143,sl2,bb polygons
10-Apr-22,0.211,sl2,bb polygons
18-Apr-22,0.495,sl2,bb polygons
18-Apr-22,0.165,sl2,bb polygons
20-Apr-22,0.023,sl2,bb polygons
28-Apr-22,0.505,sl2,bb polygons
28-Apr-22,0.172,sl2,bb polygons
30-Apr-22,0.145,sl2,bb polygons
15-May-22,0.358,sl2,bb polygons
15-May-22,0.201,sl2,bb polygons
15-May-22,0.232,sl2,bb polygons
20-May-22,0.425,sl2,bb polygons
20-May-22,0.198,sl2,bb polygons
30-May-22,0.505,sl2,bb polygons
